id_site;site;id_alat;lat;lon;elevasi;id_provinsi;id_kabupaten;id_kecamatan;date_created;id_user
33081901a;Tegalrejo;a;-7.4702;110.2504;0;33;3308;330819;2021/01/06 21:19:00;1
33082001a;Plered;a;-7.4318;110.2327;0;33;3308;330820;2021/01/06 21:19:00;1
33082002a;Secang Bpp;a;-7.396;110.249;0;33;3308;330820;2021/01/06 21:19:00;1
33082101a;Windusari;a;-7.406;110.18;0;33;3308;330821;2021/01/06 21:19:00;1
33090201a;Ampel BPP/Gladagsari;a;-7.454;110.544;692;33;3309;330902;2021/01/06 21:19:00;1
33090202a;Ampel;a;-7.45866;110.5461;686;33;3309;330902;2021/01/06 21:19:00;1
33090301a;Cepogo;a;-7.5;110.5224;369;33;3309;330903;2021/01/06 21:19:00;1
33090401a;Musuk;a;-7.53867;110.5458;654;33;3309;330904;2021/01/06 21:19:00;1
33090402a;Keposong;a;-7.58794;110.5504;0;33;3309;330904;2021/01/06 21:19:00;1
33090501a;Boyolali BPP;a;-7.51892;110.5925;438;33;3309;330905;2021/01/06 21:19:00;1
33090502a;Dpuppk Boyolali;a;-7.49707;110.5754;548;33;3309;330905;2021/01/06 21:19:00;1
33090601a;Mojosongo;a;-7.53988;110.6264;317;33;3309;330906;2021/01/06 21:19:00;1
33090701a;Nepen;a;-7.56767;110.6412;244;33;3309;330907;2021/01/06 21:19:00;1
33091001a;Sambi;a;-7.48208;110.6854;204;33;3309;330910;2021/01/06 21:19:00;1
33091101a;Adisumarmo;a;-7.51;110.749;132;33;3309;330911;2021/01/06 21:19:00;1
33091103a;Ngemplak;a;-7.50835;110.7632;119;33;3309;330911;2021/01/06 21:19:00;1
33091301a;Pulung;a;-7.45271;110.6752;236;33;3309;330913;2021/01/06 21:19:00;1
33091302a;Simo;a;-7.43931;110.6759;233;33;3309;330913;2021/01/06 21:19:00;1
33091401a;Tegalsari;a;-7.37168;110.639;325;33;3309;330914;2021/01/06 21:19:00;1
33091402a;Karanggede;a;-7.36273;110.6487;301;33;3309;330914;2021/01/06 21:19:00;1
33091501a;Klego;a;-7.354;110.692;260;33;3309;330915;2021/01/06 21:19:00;1
33091601a;Andong;a;-7.36719;110.7548;173;33;3309;330916;2021/01/06 21:19:00;1
33091701a;Kemusu;a;-7.28475;110.741;111;33;3309;330917;2021/01/06 21:19:00;1
33091801a;Wonosegoro;a;-7.30647;110.6677;188;33;3309;330918;2021/01/06 21:19:00;1
33091802a;Ketoyan;a;-7.32703;110.6528;189;33;3309;330918;2021/01/06 21:19:00;1
33100101a;Prambanan;a;-7.7607;110.5171;0;33;3310;331001;2021/01/06 21:19:00;1
33100102a;Candisewu;a;-7.7271;110.4936;0;33;3310;331001;2021/01/06 21:19:00;1
33100103a;Kemudo;a;-7.7401;110.5207;0;33;3310;331001;2021/01/06 21:19:00;1
33100104a;Ngelo;a;-7.75215;110.5314;0;33;3310;331001;2021/01/06 21:19:00;1
33100201a;Tambongan;a;-7.755;110.535;0;33;3310;331002;2021/01/06 21:19:00;1
33100202a;Gantiwarno;a;-7.7719;110.5635;0;33;3310;331002;2021/01/06 21:19:00;1
33100301a;Gempol / Pandes;a;-7.74599;110.5947;0;33;3310;331003;2021/01/06 21:19:00;1
33100302a;Wedi;a;-7.77165;110.5935;0;33;3310;331003;2021/01/06 21:19:00;1
33100401a;Jombor;a;-7.7578;110.635;0;33;3310;331004;2021/01/06 21:19:00;1
33100402a;Bayat;a;-7.772;110.654;0;33;3310;331004;2021/01/06 21:19:00;1
33100501a;Bawak;a;-7.76259;110.6984;0;33;3310;331005;2021/01/06 21:19:00;1
33100502a;Kalijaran;a;-7.75871;110.6922;0;33;3310;331005;2021/01/06 21:19:00;1
33100601a;Trucuk;a;-7.7288;110.6642;0;33;3310;331006;2021/01/06 21:19:00;1
33100602a;Plagan;a;-7.728;110.696;0;33;3310;331006;2021/01/06 21:19:00;1
33100603a;Mlese;a;-7.70766;110.68;0;33;3310;331006;2021/01/06 21:19:00;1
33100701a;Gayamprit;a;-7.7009;110.5879;0;33;3310;331007;2021/01/06 21:19:00;1
33100702a;Kebonarun;a;-7.701;110.5621;0;33;3310;331007;2021/01/06 21:19:00;1
33100801a;Jogonalan;a;-7.70352;110.5212;0;33;3310;331008;2021/01/06 21:19:00;1
33100802a;Gondang;a;-7.73309;110.5518;0;33;3310;331008;2021/01/06 21:19:00;1
33100901a;Woro;a;-7.6957;110.5135;0;33;3310;331009;2021/01/06 21:19:00;1
33100902a;Manisrenggo;a;-7.7187;110.4884;0;33;3310;331009;2021/01/06 21:19:00;1
33100903a;Genengsari;a;-7.66862;110.4908;0;33;3310;331009;2021/01/06 21:19:00;1
33101001a;Karangnangka Kec.;a;-7.6733;110.5531;0;33;3310;331010;2021/01/06 21:19:00;1
33101002a;Karangnongko;a;-7.67576;110.5528;0;33;3310;331010;2021/01/06 21:19:00;1
33101101a;Pg.Ceper;a;-7.67686;110.6719;0;33;3310;331011;2021/01/06 21:19:00;1
33101201a;Karangdowo;a;-7.71228;110.7219;0;33;3310;331012;2021/01/06 21:19:00;1
33101202a;Beji;a;-7.6919;110.7001;0;33;3310;331012;2021/01/06 21:19:00;1
33101401a;Wantil Bd./Dlg;a;-7.65412;110.7231;0;33;3310;331014;2021/01/06 21:19:00;1
33101402a;Juwiring/Bagor;a;-7.65297;110.7317;0;33;3310;331014;2021/01/06 21:19:00;1
33101501a;Wadung Getas/Tegal Duwur;a;-7.60733;110.6916;0;33;3310;331015;2021/01/06 21:19:00;1
33101502a;Wonosari/Tirip;a;-7.59662;110.7224;0;33;3310;331015;2021/01/06 21:19:00;1
33101503a;Tegalduwur;a;-7.6011;110.6895;0;33;3310;331015;2021/01/06 21:19:00;1
33101601a;Pasar Delanggu;a;-7.61545;110.6893;0;33;3310;331016;2021/01/06 21:19:00;1
33101701a;Pundung;a;-7.59046;110.6804;0;33;3310;331017;2021/01/06 21:19:00;1
33101702a;Polanharjo Kec.;a;-7.6107;110.6601;0;33;3310;331017;2021/01/06 21:19:00;1
33101703a;Pg.Ponggok;a;-7.60903;110.6422;0;33;3310;331017;2021/01/06 21:19:00;1
33101801a;Karanganom;a;-7.6482;110.6242;0;33;3310;331018;2021/01/06 21:19:00;1
33101901a;Satriyan;a;-7.60761;110.595;0;33;3310;331019;2021/01/06 21:19:00;1
33101902a;Cokrotulung;a;-7.59848;110.6275;0;33;3310;331019;2021/01/06 21:19:00;1
33102001a;Gedaren/Krajan;a;-7.64517;110.5976;0;33;3310;331020;2021/01/06 21:19:00;1
33102002a;Jatinom Kec.;a;-7.63357;110.6006;0;33;3310;331020;2021/01/06 21:19:00;1
33102101a;Bpp.Kemalang;a;-7.66621;110.523;0;33;3310;331021;2021/01/06 21:19:00;1
33102102a;Kph.Deled;a;-7.59612;110.481;0;33;3310;331021;2021/01/06 21:19:00;1
33102103a;Surowonobumiarjo;a;-7.61873;110.499;0;33;3310;331021;2021/01/06 21:19:00;1
33102401a;Ngupit/ Ketandan;a;-7.6677;110.5969;0;33;3310;331024;2021/01/06 21:19:00;1
33102402a;Ketandan;a;-7.6923;110.6355;0;33;3310;331024;2021/01/06 21:19:00;1
33102501a;Kbb.Klaten;a;-7.69942;110.5985;0;33;3310;331025;2021/01/06 21:19:00;1
33102601a;Demangan;a;-7.743;110.6087;0;33;3310;331026;2021/01/06 21:19:00;1
33110101a;Weru PHP;a;-7.75461;110.7605;0;33;3311;331101;2021/01/06 21:19:00;1
33110301a;Tawangsari Kec.;a;-7.75725;110.7954;0;33;3311;331103;2021/01/06 21:19:00;1
33110302a;Bpp.Tarubumi;a;-7.73826;110.7759;0;33;3311;331103;2021/01/06 21:19:00;1
33110401a;Sukoharjo;a;-7.67879;110.8384;114;33;3311;331104;2021/01/06 21:19:00;1
33110501a;Nguter;a;-7.73237;110.8706;0;33;3311;331105;2021/01/06 21:19:00;1
33110601a;Wd.Mulur;a;-7.69041;110.8832;0;33;3311;331106;2021/01/06 21:19:00;1
33110701a;Widyasana Spma;a;-7.666;110.932;0;33;3311;331107;2021/01/06 21:19:00;1
33110702a;Polokerto DPT;a;-7.64071;110.8785;127;33;3311;331107;2021/01/06 21:19:00;1
33110801a;Palur;a;-7.58524;110.8687;105;33;3311;331108;2021/01/06 21:19:00;1
33110802a;Surakartalab S;a;-7.57981;110.8722;98;33;3311;331108;2021/01/06 21:19:00;1
33110901a;Sanggrahan Kel;a;-7.58841;110.8008;0;33;3311;331109;2021/01/06 21:19:00;1
33110902a;Madegondo;a;-7.60142;110.8185;90;33;3311;331109;2021/01/06 21:19:00;1
33111001a;Menuran;a;-7.61412;110.7831;87;33;3311;331110;2021/01/06 21:19:00;1
33111101a;Gatak;a;-7.59074;110.7449;0;33;3311;331111;2021/01/06 21:19:00;1
33111201a;Pabelan;a;-7.56121;110.7689;110;33;3311;331112;2021/01/06 21:19:00;1
33111202a;Kartasura Pmb;a;-7.54741;110.7438;0;33;3311;331112;2021/01/06 21:19:00;1
33120101a;Sambiroto;a;-8.06412;110.8176;0;33;3312;331201;2021/01/06 21:19:00;1
33120102a;Bpp.Tubokarto;a;-8.03728;110.8191;0;33;3312;331201;2021/01/06 21:19:00;1
33120103a;Mlangse;a;-8.03478;110.8185;0;33;3312;331201;2021/01/06 21:19:00;1
33120201a;Giritontro;a;-8.06625;110.88;0;33;3312;331202;2021/01/06 21:19:00;1
33120301a;Pidejkso;a;-8.044;110.999;0;33;3312;331203;2021/01/06 21:19:00;1
33120401a;Balong;a;-7.95032;111.0339;0;33;3312;331204;2021/01/06 21:19:00;1
33120701a;Beji;a;-7.94326;110.9481;0;33;3312;331207;2021/01/06 21:19:00;1
33120901a;Wuryantoro Dsb;a;-7.90577;110.8618;0;33;3312;331209;2021/01/06 21:19:00;1
33121101a;Bd.Kepatihan;a;-7.79612;110.865;0;33;3312;331211;2021/01/06 21:19:00;1
33121801a;Ngaglik;a;-7.786;111.2409;0;33;3312;331218;2021/01/06 21:19:00;1
33121802a;Bleder;a;-7.777;111.242;0;33;3312;331218;2021/01/06 21:19:00;1
33122101a;Jatipurno Kec.;a;-7.79828;111.1344;0;33;3312;331221;2021/01/06 21:19:00;1
33122201a;Jendi;a;-7.7894;111.0836;0;33;3312;331222;2021/01/06 21:19:00;1
33122501a;Puh Pelem;a;-7.79717;111.2819;0;33;3312;331225;2021/01/06 21:19:00;1
33130101a;Kec.Jatipuro;a;-7.75227;111.0181;329;33;3313;331301;2021/01/06 21:19:00;1
33130102a;Jatipuro/Ds.Jatiroyo/Dsn.Ngudi;a;-7.75229;111.0182;351;33;3313;331301;2021/01/06 21:19:00;1
33130201a;Jatiyoso;a;-7.7293;111.0662;590;33;3313;331302;2021/01/06 21:19:00;1
33130301a;Jumapolo;a;-7.70524;111.0036;325;33;3313;331303;2021/01/06 21:19:00;1
33130302a;Jumapolo/Kauman/Jurug;a;-7.70563;111.0149;349;33;3313;331303;2021/01/06 21:19:00;1
33130401a;Jumantono;a;-7.66234;111.0106;338;33;3313;331304;2021/01/06 21:19:00;1
33130402a;SMPK Jumantono;a;-7.6548;110.9793;134;33;3313;331304;2021/01/06 21:19:00;1
33130403a;Ngunut;a;-7.655;110.982;0;33;3313;331304;2021/01/06 21:19:00;1
33130501a;Matesih;a;-7.64409;111.0483;430;33;3313;331305;2021/01/06 21:19:00;1
33130502a;Mojoretno;a;-7.647;111.046;0;33;3313;331305;2021/01/06 21:19:00;1
33130601a;Ngelak;a;-7.66414;111.1223;799;33;3313;331306;2021/01/06 21:19:00;1
33130701a;Kemuning Pu;a;-7.599;111.112;0;33;3313;331307;2021/01/06 21:19:00;1
33130702a;Kemuning Sp;a;-7.60489;111.1206;901;33;3313;331307;2021/01/06 21:19:00;1
33130703a;Ngargoyoso;a;-7.6078;111.1132;830;33;3313;331307;2021/01/06 21:19:00;1
33130704a;Dukuh;a;-7.584;111.073;0;33;3313;331307;2021/01/06 21:19:00;1
33130801a;Bijitomo;a;-7.62867;111.0755;529;33;3313;331308;2021/01/06 21:19:00;1
33130802a;Kebun Bangsri;a;-7.618;111.026;0;33;3313;331308;2021/01/06 21:19:00;1
33130803a;Karangpandanbb;a;-7.61468;111.0694;556;33;3313;331308;2021/01/06 21:19:00;1
33130901a;Gayamdompo;a;-7.61371;110.9996;264;33;3313;331309;2021/01/06 21:19:00;1
33130902a;Tegal Asri;a;-7.593;111.096;0;33;3313;331309;2021/01/06 21:19:00;1
33131001a;Tasikmadu;a;-7.58082;110.936;101;33;3313;331310;2021/01/06 21:19:00;1
33131101a;Dagen;a;-7.57221;110.8814;104;33;3313;331311;2021/01/06 21:19:00;1
33131201a;Colomadu Pg;a;-7.53312;110.7498;129;33;3313;331312;2021/01/06 21:19:00;1
33131202a;Bbi Colomadu;a;-7.53617;110.7502;127;33;3313;331312;2021/01/06 21:19:00;1
33131203a;Klodran;a;-7.533;110.791;0;33;3313;331312;2021/01/06 21:19:00;1
33131204a;Kelipan;a;-7.53218;110.7684;120;33;3313;331312;2021/01/06 21:19:00;1
33131205a;Bakalan;a;-7.688;110.992;0;33;3313;331312;2021/01/06 21:19:00;1
33131206a;Tohudan;a;-7.53249;110.7683;96;33;3313;331312;2021/01/06 21:19:00;1
33131207a;Malang Jiwan;a;-7.52763;110.7474;108;33;3313;331312;2021/01/06 21:19:00;1
33131301a;Gondangrejo;a;-7.46789;110.8079;98;33;3313;331313;2021/01/06 21:19:00;1
33131401a;Waru;a;-7.53501;110.9085;100;33;3313;331314;2021/01/06 21:19:00;1
33131402a;Kebakramat Bpp;a;-7.53224;110.9012;99;33;3313;331314;2021/01/06 21:19:00;1
33131501a;Pucung;a;-7.57356;111.0246;337;33;3313;331315;2021/01/06 21:19:00;1
33131502a;Pendem Bpp;a;-7.55395;111.0423;352;33;3313;331315;2021/01/06 21:19:00;1
33131503a;Mojogedang;a;-7.52885;110.9737;144;33;3313;331315;2021/01/06 21:19:00;1
33131601a;Kerjo;a;-7.53598;111.0619;352;33;3313;331316;2021/01/06 21:19:00;1
33131701a;Glagah Rt.05/Rw.02;a;-7.5735;111.1479;908;33;3313;331317;2021/01/06 21:19:00;1
33131702a;Jenawi;a;-7.55506;111.1228;567;33;3313;331317;2021/01/06 21:19:00;1
33131703a;Babar;a;-7.57354;111.1479;979;33;3313;331317;2021/01/06 21:19:00;1
33131704a;Kepoh;a;-7.53606;111.1111;436;33;3313;331317;2021/01/06 21:19:00;1
33140301a;Masaran/Krikilan;a;-7.46272;110.9472;92;33;3314;331403;2021/01/06 21:19:00;1
33140302a;Kerjo;a;-7.489;110.955;0;33;3314;331403;2021/01/06 21:19:00;1
33140303a;Sidodadi;a;-7.48689;110.9056;82;33;3314;331403;2021/01/06 21:19:00;1
33140401a;Brambang Wd.;a;-7.48868;111.0304;181;33;3314;331404;2021/01/06 21:19:00;1
33140402a;Karangpelem Bp;a;-7.52193;111.0108;209;33;3314;331404;2021/01/06 21:19:00;1
33140501a;Gebyar Wd.;a;-7.50685;111.1294;327;33;3314;331405;2021/01/06 21:19:00;1
33140601a;Gondang Wd.;a;-7.406;111.11;0;33;3314;331406;2021/01/06 21:19:00;1
33141201a;Tanon Php/Kb.A;a;-7.38565;110.9131;89;33;3314;331412;2021/01/06 21:19:00;1
33141401a;Kd.Kancil;a;-7.3724;110.8027;127;33;3314;331414;2021/01/06 21:19:00;1
33141501a;Mojopuro Gd.Pn;a;-7.32801;110.8761;129;33;3314;331415;2021/01/06 21:19:00;1
33141701a;Bpp.Pragolopati;a;-7.32769;110.966;97;33;3314;331417;2021/01/06 21:19:00;1
33150101a;Kedungjati 1;a;-7.15889;110.6337;0;33;3315;331501;2021/01/06 21:19:00;1
33150102a;Kedungjati;a;-7.07914;110.6542;0;33;3315;331501;2021/01/06 21:19:00;1
33150201a;Temurejo;a;-7.108;110.717;0;33;3315;331502;2021/01/06 21:19:00;1
33150202a;Karangrayung;a;-7.17527;110.7811;0;33;3315;331502;2021/01/06 21:19:00;1
33150301a;Kramat;a;-7.08455;110.795;0;33;3315;331503;2021/01/06 21:19:00;1
33150302a;Wolo;a;-7.05656;110.8261;0;33;3315;331503;2021/01/06 21:19:00;1
33150303a;Gending;a;-7.0725;110.845;0;33;3315;331503;2021/01/06 21:19:00;1
33150304a;Wedoro;a;-7.09447;110.8294;0;33;3315;331503;2021/01/06 21:19:00;1
33150305a;Pengkol;a;-7.10172;110.8453;0;33;3315;331503;2021/01/06 21:19:00;1
33150306a;Sedadi;a;-7.14123;110.8519;0;33;3315;331503;2021/01/06 21:19:00;1
33150307a;Penawangan kec;a;-7.04769;110.8372;0;33;3315;331503;2021/01/06 21:19:00;1
33150401a;Sanggeh;a;-7.14866;110.9255;0;33;3315;331504;2021/01/06 21:19:00;1
33150402a;Semen;a;-7.135;110.895;0;33;3315;331504;2021/01/06 21:19:00;1
33150403a;Krangganharjo;a;-7.12489;110.9104;0;33;3315;331504;2021/01/06 21:19:00;1
33150404a;Toroh;a;-7.16327;110.9029;0;33;3315;331504;2021/01/06 21:19:00;1
33150501a;Geyer;a;-7.219;110.904;0;33;3315;331505;2021/01/06 21:19:00;1
33150502a;Tapen/Mongot;a;-7.24754;110.9083;0;33;3315;331505;2021/01/06 21:19:00;1
33150503a;Madoh;a;-7.25352;110.9846;0;33;3315;331505;2021/01/06 21:19:00;1
33150601a;Pulokulon;a;-7.12719;111.0542;0;33;3315;331506;2021/01/06 21:19:00;1
33150602a;Pojok;a;-7.16704;111.0489;0;33;3315;331506;2021/01/06 21:19:00;1
33150603a;Jambon;a;-7.15013;111.0087;0;33;3315;331506;2021/01/06 21:19:00;1
33150701a;Nglangon;a;-7.16958;111.1394;0;33;3315;331507;2021/01/06 21:19:00;1
33150702a;Simo;a;-7.20103;111.0982;0;33;3315;331507;2021/01/06 21:19:00;1
33150703a;Butak;a;-7.17555;111.1178;0;33;3315;331507;2021/01/06 21:19:00;1
33150704a;Kradenan Bpp;a;-7.12014;111.1248;0;33;3315;331507;2021/01/06 21:19:00;1
33150705a;Kragilan Briyan;a;-7.1944;111.1188;0;33;3315;331507;2021/01/06 21:19:00;1
33150706a;Kalisari;a;-7.13106;111.1317;0;33;3315;331507;2021/01/06 21:19:00;1
33150801a;Karangrejo;a;-7.13299;111.187;0;33;3315;331508;2021/01/06 21:19:00;1
33150802a;Dalen/ Banyu Tarung;a;-7.15688;111.1699;0;33;3315;331508;2021/01/06 21:19:00;1
33150803a;Sulursari;a;-7.17178;111.204;0;33;3315;331508;2021/01/06 21:19:00;1
33150804a;Segoro Gunung;a;-7.19287;111.2198;0;33;3315;331508;2021/01/06 21:19:00;1
33150901a;Ngaringan;a;-7.05087;111.1916;0;33;3315;331509;2021/01/06 21:19:00;1
33151001a;Sambirejo;a;-7.08943;111.0398;0;33;3315;331510;2021/01/06 21:19:00;1
33151002a;Pengkol Bpp;a;-7.0824;111.1146;0;33;3315;331510;2021/01/06 21:19:00;1
33151003a;Karangasem;a;-7.02036;111.1283;0;33;3315;331510;2021/01/06 21:19:00;1
33151101a;Tawangharjo;a;-7.09099;111.0187;0;33;3315;331511;2021/01/06 21:19:00;1
33151201a;Grobogan Pmb;a;-7.0304;110.9211;0;33;3315;331512;2021/01/06 21:19:00;1
33151202a;Jatipohon;a;-6.97747;110.9191;0;33;3315;331512;2021/01/06 21:19:00;1
33151301a;Nglejok;a;-7.08872;110.9124;0;33;3315;331513;2021/01/06 21:19:00;1
33151302a;Distanbun;a;-7.1056;110.913;0;33;3315;331513;2021/01/06 21:19:00;1
33151401a;Brati;a;-7.02318;110.8727;0;33;3315;331514;2021/01/06 21:19:00;1
33151501a;Klambu;a;-7.0145;110.7982;0;33;3315;331515;2021/01/06 21:19:00;1
33151502a;Penganten;a;-7.011;110.8064;0;33;3315;331515;2021/01/06 21:19:00;1
33151601a;Godong;a;-7.02441;110.7766;0;33;3315;331516;2021/01/06 21:19:00;1
33151602a;Ketintang;a;-7.02518;110.7585;0;33;3315;331516;2021/01/06 21:19:00;1
33151603a;Gompeng;a;-7.05949;110.7721;0;33;3315;331516;2021/01/06 21:19:00;1
33151604a;Kepoh;a;-7.0824;110.7549;0;33;3315;331516;2021/01/06 21:19:00;1
33151605a;Wonotunggal;a;-7.06054;110.7113;0;33;3315;331516;2021/01/06 21:19:00;1
33151606a;Ketitang Kbp;a;-7.02631;110.7534;0;33;3315;331516;2021/01/06 21:19:00;1
33151701a;Gubug;a;-7.0508;110.6519;0;33;3315;331517;2021/01/06 21:19:00;1
33151702a;Ng.Kapung Smpk;a;-7.08504;110.6568;0;33;3315;331517;2021/01/06 21:19:00;1
33151703a;Kemiri;a;-7.05428;110.673;0;33;3315;331517;2021/01/06 21:19:00;1
33151704a;Glapan;a;-7.10903;110.6894;0;33;3315;331517;2021/01/06 21:19:00;1
33151705a;Mlilir/Saban;a;-7.06852;110.6989;0;33;3315;331517;2021/01/06 21:19:00;1
33151706a;Pilang Lor;a;-7.05197;110.667;0;33;3315;331517;2021/01/06 21:19:00;1
33151801a;Tegowanu;a;-7.05039;110.6218;0;33;3315;331518;2021/01/06 21:19:00;1
33151901a;Tanggungharjo;a;-7.08915;110.6038;0;33;3315;331519;2021/01/06 21:19:00;1
33160101a;Doplang;a;-7.18354;111.29;5;33;3316;331601;2021/01/06 21:19:00;1
33160201a;Randublatung 1;a;-7.20285;111.386;6;33;3316;331602;2021/01/06 21:19:00;1
33160202a;Randublatung 2;a;-7.19385;111.4147;5;33;3316;331602;2021/01/06 21:19:00;1
33160301a;Kradenan;a;-7.32204;111.4047;0;33;3316;331603;2021/01/06 21:19:00;1
33160302a;Kradenan;a;-7.24711;111.4546;4;33;3316;331603;2021/01/06 21:19:00;1
33160401a;Kedungtuban;a;-7.14617;111.4736;0;33;3316;331604;2021/01/06 21:19:00;1
33160501a;Cepu Cmt;a;-7.14832;111.5909;7;33;3316;331605;2021/01/06 21:19:00;1
33160502a;Cepu;a;-7.13929;111.5771;0;33;3316;331605;2021/01/06 21:19:00;1
33160601a;Pojokwatu;a;-7.10808;111.5645;5;33;3316;331606;2021/01/06 21:19:00;1
33160701a;CMT Jiken;a;-7.00108;111.5086;4;33;3316;331607;2021/01/06 21:19:00;1
33160702a;PHP Jiken;a;-7.00108;111.5086;4;33;3316;331607;2021/01/06 21:19:00;1
33160801a;Jepon;a;-6.97465;111.4775;5;33;3316;331608;2021/01/06 21:19:00;1
33160901a;Sendangharjo Smpk;a;-6.90604;111.4452;6;33;3316;331609;2021/01/06 21:19:00;1
33161001a;Tunjungan;a;-6.90511;111.3598;3;33;3316;331610;2021/01/06 21:19:00;1
33161201a;Ngawen PHP;a;-7.00927;111.3102;4;33;3316;331612;2021/01/06 21:19:00;1
33161301a;Kunduran 1;a;-7.05498;111.2355;6;33;3316;331613;2021/01/06 21:19:00;1
33161302a;Kunduran 2;a;-7.04945;111.2527;5;33;3316;331613;2021/01/06 21:19:00;1
33161401a;Todanan 1;a;-6.93834;111.1774;4;33;3316;331614;2021/01/06 21:19:00;1
33161601a;Japah 1;a;-6.94346;111.286;0;33;3316;331616;2021/01/06 21:19:00;1
33170101a;Sumber;a;-6.7966;111.2589;0;33;3317;331701;2021/01/06 21:19:00;1
33170201a;Bulu Kbh;a;-6.85922;111.4042;165;33;3317;331702;2021/01/06 21:19:00;1
33170202a;Mantingan;a;-6.86123;111.4121;176;33;3317;331702;2021/01/06 21:19:00;1
33170203a;Bulu/Bojonegor;a;-6.858;111.41;0;33;3317;331702;2021/01/06 21:19:00;1
33170204a;Bulu;a;-6.85974;111.4058;0;33;3317;331702;2021/01/06 21:19:00;1
33170301a;Sendangmulyo;a;-6.81552;111.4461;0;33;3317;331703;2021/01/06 21:19:00;1
33170302a;Panohan Sp;a;-6.82052;111.4339;75;33;3317;331703;2021/01/06 21:19:00;1
33170401a;Mrayun;a;-6.87405;111.5862;0;33;3317;331704;2021/01/06 21:19:00;1
33170501a;Sarang;a;-6.73709;111.6695;0;33;3317;331705;2021/01/06 21:19:00;1
33170502a;Tawangrejo;a;-6.79206;111.6522;49;33;3317;331705;2021/01/06 21:19:00;1
33170601a;Sedan;a;-6.77193;111.5792;0;33;3317;331706;2021/01/06 21:19:00;1
33170701a;Mudal;a;-6.7674;111.4968;0;33;3317;331707;2021/01/06 21:19:00;1
33170702a;Pamotan Bpp;a;-6.77748;111.4703;35;33;3317;331707;2021/01/06 21:19:00;1
33170801a;Kalikuntulan;a;-6.80639;111.3799;0;33;3317;331708;2021/01/06 21:19:00;1
33170901a;Kaliori Bpp;a;-6.70388;111.2453;27;33;3317;331709;2021/01/06 21:19:00;1
33170902a;Sidowayah Bpp/Dr.Wiloto;a;-6.75505;111.2567;0;33;3317;331709;2021/01/06 21:19:00;1
33170903a;Kaliori 1;a;-6.74968;111.2565;0;33;3317;331709;2021/01/06 21:19:00;1
33171001a;Rembang / Turusgede;a;-6.72066;111.3476;0;33;3317;331710;2021/01/06 21:19:00;1
33171002a;Rembang Pelabuhan;a;-6.70318;111.3334;0;33;3317;331710;2021/01/06 21:19:00;1
33171003a;Rembang;a;-6.7206;111.3476;34;33;3317;331710;2021/01/06 21:19:00;1
33171101a;Pancur Bpp;a;-6.71669;111.472;30;33;3317;331711;2021/01/06 21:19:00;1
33171102a;Pancur;a;-6.72174;111.4697;59;33;3317;331711;2021/01/06 21:19:00;1
33171103a;Warunggunung;a;-6.70804;111.4651;0;33;3317;331711;2021/01/06 21:19:00;1
33171201a;Kragan;a;-6.69887;111.6177;0;33;3317;331712;2021/01/06 21:19:00;1
33171301a;Trahan;a;-6.63664;111.4997;0;33;3317;331713;2021/01/06 21:19:00;1
33171302a;Sluke Bpp;a;-6.63342;111.4982;35;33;3317;331713;2021/01/06 21:19:00;1
33171401a;Lasem/Soditan Pu;a;-6.69195;111.4518;32;33;3317;331714;2021/01/06 21:19:00;1
33171402a;Lasem;a;-6.70577;111.4425;35;33;3317;331714;2021/01/06 21:19:00;1
33171403a;Lasem BPP;a;-6.69147;111.4477;0;33;3317;331714;2021/01/06 21:19:00;1
33180101a;Kemantrenberu;a;-6.959;110.828;11;33;3318;331801;2021/01/06 21:19:00;1
33180102a;Sukolilo;a;-6.931;110.918;35;33;3318;331801;2021/01/06 21:19:00;1
33180201a;Kayen;a;-6.898;110.977;16;33;3318;331802;2021/01/06 21:19:00;1
33180202a;Kayen Bpp;a;-6.887;110.992;15;33;3318;331802;2021/01/06 21:19:00;1
33180203a;Slungkep;a;-6.89818;110.9775;0;33;3318;331802;2021/01/06 21:19:00;1
33180301a;Bpp Tambakromo;a;-6.87341;111.0461;0;33;3318;331803;2021/01/06 21:19:00;1
33180401a;Cabean;a;-6.865;111.119;44;33;3318;331804;2021/01/06 21:19:00;1
33180402a;Bpp Winong;a;-6.8092;111.1009;0;33;3318;331804;2021/01/06 21:19:00;1
33180403a;Kbp Winong;a;-6.73163;111.0221;0;33;3318;331804;2021/01/06 21:19:00;1
33180404a;Lab Pati;a;-6.73414;111.0232;0;33;3318;331804;2021/01/06 21:19:00;1
33180501a;Lunggoh;a;-6.857;111.1658;0;33;3318;331805;2021/01/06 21:19:00;1
33180502a;Pucakwangi;a;-6.83767;111.171;0;33;3318;331805;2021/01/06 21:19:00;1
33180801a;Juwana 1;a;-6.721;111.146;7;33;3318;331808;2021/01/06 21:19:00;1
33180901a;Jakenan 1;a;-6.761;111.155;15;33;3318;331809;2021/01/06 21:19:00;1
33180902a;Jakenan 2;a;-6.759;111.1402;11;33;3318;331809;2021/01/06 21:19:00;1
33181001a;Rendole;a;-6.72742;111.0033;66;33;3318;331810;2021/01/06 21:19:00;1
33181101a;Gabus;a;-6.83294;111.0552;0;33;3318;331811;2021/01/06 21:19:00;1
33181102a;Gabus Bpk;a;-6.83407;111.0552;0;33;3318;331811;2021/01/06 21:19:00;1
